book,chapter,verse,monad,text,ktv,phtext,phsep
Esra,7,27,381485,כָּ,,kā,
Esra,7,27,381486,זֹאת֙ ,,zōṯ, 
Esra,10,19,383181,יָדָ֖ם ,,yāḏˌām, 
Nehemia,9,8,387918,אֶת־,,ʔeṯ-,
Nehemia,9,8,387919,אֶרֶץ֩ ,,ʔerˌeṣ, 
Nehemia,9,8,387920,הַ,,ha,
Nehemia,9,8,387921,כְּנַעֲנִ֨י ,,kkᵊnaʕᵃnˌî, 
Nehemia,9,8,387922,הַ,,ha,
Nehemia,9,8,387923,חִתִּ֜י ,,ḥittˈî, 
Nehemia,9,8,387924,הָ,,hā,
Nehemia,9,8,387925,אֱמֹרִ֧י ,,ʔᵉmōrˈî, 
Nehemia,9,8,387926,וְ,,wᵊ,
Nehemia,9,8,387927,הַ,,ha,
Nehemia,9,8,387928,פְּרִזִּ֛י ,,ppᵊrizzˈî, 
Nehemia,9,8,387929,וְ,,wᵊ,
Nehemia,9,8,387930,הַ,,ha,
Nehemia,9,8,387931,יְבוּסִ֥י ,,yᵊvûsˌî, 
Nehemia,9,8,387932,וְ,,wᵊ,
Nehemia,9,8,387933,הַ,,ha,
Nehemia,9,8,387934,גִּרְגָּשִׁ֖י ,,ggirgāšˌî, 
Nehemia,9,17,388140,רֹ֛אשׁ ,,rˈōš, 
Nehemia,9,20,388224,רוּחֲךָ֨ ,,rûḥᵃḵˌā, 
Nehemia,9,20,388225,הַ,,ha,
Nehemia,9,20,388226,טֹּובָ֔ה ,,ṭṭôvˈā, 
Nehemia,9,29,388494,כָתֵף֙ ,,ḵāṯˌēf, 
Nehemia,9,29,388495,סֹורֶ֔רֶת ,,sôrˈereṯ, 
Chronica_I,6,50,394676,אֵ֚ת ,,ˈʔēṯ, 
Chronica_I,6,50,394677,הֶ,,he,
Chronica_I,6,50,394678,עָרִ֣ים ,,ʕārˈîm, 
Chronica_I,6,50,394679,הָ,,hā,
Chronica_I,6,50,394680,אֵ֔לֶּה ,,ʔˈēlleh, 
Chronica_I,21,14,402088,דֶּ֖בֶר ,,dˌever, 
Chronica_I,21,23,402341,הַ,,ha,
Chronica_I,21,23,402342,בָּקָ֜ר ,,bbāqˈār, 
Chronica_I,21,23,402358,הַ,,ha,
Chronica_I,21,23,402359,כֹּ֥ל ,,kkˌōl, 
Chronica_I,22,19,402915,לְבַבְכֶם֙ ,,lᵊvavᵊḵˌem, 
Chronica_I,22,19,402916,וְ,,wᵊ,
Chronica_I,22,19,402917,נַפְשְׁכֶ֔ם ,,nafšᵊḵˈem, 
Chronica_II,17,2,414577,חַ֔יִל ,,ḥˈayil, 
Chronica_II,18,22,415413,ר֣וּחַ ,,rˈûₐḥ, 
Chronica_II,18,22,415414,שֶׁ֔קֶר ,,šˈeqer, 
Chronica_II,20,3,416026,אֶת־,,ʔeṯ-,
Chronica_II,20,3,416027,פָּנָ֖יו ,,pānˌāʸw, 
Chronica_II,29,6,421090,עֹֽרֶף׃ ,,ʕˈōref, . 
Chronica_II,31,4,422639,מְנָ֥ת ,,mᵊnˌāṯ, 
Chronica_II,31,4,422640,הַ,,ha,
Chronica_II,31,4,422641,כֹּהֲנִ֖ים ,,kkōhᵃnˌîm, 
Chronica_II,31,4,422642,וְ,,wᵊ,
Chronica_II,31,4,422643,הַ,,ha,
Chronica_II,31,4,422644,לְוִיִּ֑ם ,,lᵊwiyyˈim, 
Chronica_II,31,14,422884,תְּרוּמַ֣ת ,,tᵊrûmˈaṯ, 
Chronica_II,31,14,422885,יְהוָ֔ה ,,[yᵊhwˈāh], 
Chronica_II,31,14,422886,וְ,,wᵊ,
Chronica_II,31,14,422887,קָדְשֵׁ֖י ,,qoḏšˌê, 
Chronica_II,31,14,422888,הַ,,ha,
Chronica_II,31,14,422889,קֳּדָשִֽׁים׃ ,,qqᵒḏāšˈîm, . 
Chronica_II,32,11,423327,אֶתְכֶ֔ם ,,ʔeṯᵊḵˈem, 
Chronica_II,34,9,424658,אֶת־,,ʔeṯ-,
Chronica_II,34,9,424659,הַ,,ha,
Chronica_II,34,9,424660,כֶּסֶף֮ ,,kkesef, 
